sheet,row,record,column,class,workbook,displayed,now,note
Properties,1385,V001382,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1386,V001383,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1387,V001384,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1388,V001385,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1389,V001386,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1390,V001387,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1391,V001388,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1392,V001389,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1393,V001390,Specimen / print parameters,text cleanup (m07),"Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itselfor support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib","Printing Temperature and Humidity ≤ 120 ℃, ≤ 20% RH (Sealed with desiccant) Storage Temperature and Humidity ≤ 35 ℃, ≤ 20% RH (Sealed with desiccant) Compatible Support Material Itself or support filament for PPS Compatible Printer Type Enclosed-frame (60 to 120 °C chamber temperature is recommended) AMS or CFS Compatib",
Properties,1394,V001391,Specimen / print parameters,text cleanup (m07),"Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Infill 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45",
Properties,1395,V001392,Specimen / print parameters,text cleanup (m07),"Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Infill 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45",
Properties,1396,V001393,Specimen / print parameters,text cleanup (m07),"Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Infill 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45",
Properties,1397,V001394,Specimen / print parameters,text cleanup (m07),"Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Infill 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45",
Properties,1398,V001395,Specimen / print parameters,text cleanup (m07),"Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Infill 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45",
Properties,1399,V001396,Specimen / print parameters,text cleanup (m07),"Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Inﬁll 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45","Printing temperature 330-350 °C Infill 100% Bed temperature 90 °C Shell 2 Top & bottom layer 3 Cooling fan OFF FLEXURAL TESTING SPECIMEN TENSILE TESTING SPECIMEN IMPACT TESTING SPECIMEN ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 527, GB/T 1040) ASTM D638 (ISO 179, GB/T 1043) 150.00 80.00 80. 00 114.00 60. 00 80.00 45",
